idx	label	predict	correct	time
86	tensor([6], dtype=torch.int32)	6	1	0:02:05.746178
87	tensor([5], dtype=torch.int32)	5	1	0:02:06.640606
88	tensor([11], dtype=torch.int32)	-1	0	0:01:23.481786
89	tensor([11], dtype=torch.int32)	2	0	0:02:21.976449
90	tensor([7], dtype=torch.int32)	7	1	0:06:10.788921
91	tensor([9], dtype=torch.int32)	13	0	0:04:18.829745
92	tensor([14], dtype=torch.int32)	7	0	0:04:05.208681
93	tensor([7], dtype=torch.int32)	7	1	0:03:41.311358
94	tensor([9], dtype=torch.int32)	14	0	0:01:35.516501
95	tensor([5], dtype=torch.int32)	5	1	0:08:29.763743
96	tensor([6], dtype=torch.int32)	6	1	0:02:28.533578
97	tensor([11], dtype=torch.int32)	11	1	0:04:25.120822
98	tensor([7], dtype=torch.int32)	4	0	0:04:21.363903
99	tensor([14], dtype=torch.int32)	-1	0	0:01:44.657517
100	tensor([14], dtype=torch.int32)	14	1	0:03:29.261986
101	tensor([5], dtype=torch.int32)	18	0	0:02:07.116361
102	tensor([6], dtype=torch.int32)	14	0	0:03:42.373056
103	tensor([11], dtype=torch.int32)	2	0	0:02:05.804965
104	tensor([7], dtype=torch.int32)	-1	0	0:01:57.440696
105	tensor([5], dtype=torch.int32)	2	0	0:02:15.623537
106	tensor([8], dtype=torch.int32)	8	1	0:02:16.127972
107	tensor([14], dtype=torch.int32)	7	0	0:02:16.659207
108	tensor([5], dtype=torch.int32)	5	1	0:02:16.423230
109	tensor([11], dtype=torch.int32)	2	0	0:02:16.124557
110	tensor([5], dtype=torch.int32)	13	0	0:02:16.080763
111	tensor([7], dtype=torch.int32)	14	0	0:02:16.532138
112	tensor([10], dtype=torch.int32)	10	1	0:02:15.908553
113	tensor([14], dtype=torch.int32)	1	0	0:02:16.310834
114	tensor([9], dtype=torch.int32)	3	0	0:02:16.786076
115	tensor([7], dtype=torch.int32)	7	1	0:02:16.604341
116	tensor([14], dtype=torch.int32)	7	0	0:02:16.219161
117	tensor([7], dtype=torch.int32)	6	0	0:02:15.730659
118	tensor([5], dtype=torch.int32)	5	1	0:02:16.470624
119	tensor([12], dtype=torch.int32)	4	0	0:02:17.429362
120	tensor([12], dtype=torch.int32)	3	0	0:02:17.422149
121	tensor([5], dtype=torch.int32)	5	1	0:02:17.329470
122	tensor([12], dtype=torch.int32)	12	1	0:02:17.956706
123	tensor([5], dtype=torch.int32)	5	1	0:02:17.548647
124	tensor([11], dtype=torch.int32)	3	0	0:02:16.943515
125	tensor([6], dtype=torch.int32)	6	1	0:02:22.357479
126	tensor([8], dtype=torch.int32)	8	1	0:02:22.820293
127	tensor([12], dtype=torch.int32)	12	1	0:02:22.355237
128	tensor([7], dtype=torch.int32)	7	1	0:02:22.031556
129	tensor([7], dtype=torch.int32)	7	1	0:02:22.094226
130	tensor([5], dtype=torch.int32)	5	1	0:02:22.662549
131	tensor([6], dtype=torch.int32)	6	1	0:02:22.583555
132	tensor([6], dtype=torch.int32)	6	1	0:02:22.468921
133	tensor([11], dtype=torch.int32)	11	1	0:02:22.426142
134	tensor([9], dtype=torch.int32)	9	1	0:02:21.830820
135	tensor([7], dtype=torch.int32)	7	1	0:02:21.270221
136	tensor([6], dtype=torch.int32)	6	1	0:02:44.233579
137	tensor([7], dtype=torch.int32)	7	1	0:02:58.335958
138	tensor([14], dtype=torch.int32)	7	0	0:03:00.024961
139	tensor([14], dtype=torch.int32)	6	0	0:03:03.446857
140	tensor([11], dtype=torch.int32)	11	1	0:02:54.424796
141	tensor([13], dtype=torch.int32)	13	1	0:02:52.070080
142	tensor([14], dtype=torch.int32)	14	1	0:02:53.053066
143	tensor([10], dtype=torch.int32)	10	1	0:02:56.279162
144	tensor([5], dtype=torch.int32)	1	0	0:02:53.579567
145	tensor([10], dtype=torch.int32)	7	0	0:02:48.610074
146	tensor([9], dtype=torch.int32)	3	0	0:02:47.257668
147	tensor([9], dtype=torch.int32)	9	1	0:02:48.824084
148	tensor([11], dtype=torch.int32)	11	1	0:02:50.666320
149	tensor([12], dtype=torch.int32)	8	0	0:02:47.505166
150	tensor([8], dtype=torch.int32)	8	1	0:02:46.997243
151	tensor([9], dtype=torch.int32)	2	0	0:02:48.022500
152	tensor([5], dtype=torch.int32)	7	0	0:02:46.353793
153	tensor([6], dtype=torch.int32)	6	1	0:02:36.738917
154	tensor([13], dtype=torch.int32)	13	1	0:02:36.675181
155	tensor([9], dtype=torch.int32)	11	0	0:02:46.742502
156	tensor([10], dtype=torch.int32)	10	1	0:02:53.297680
157	tensor([8], dtype=torch.int32)	8	1	0:02:45.882282
158	tensor([13], dtype=torch.int32)	13	1	0:02:47.694356
159	tensor([7], dtype=torch.int32)	7	1	0:02:45.736707
160	tensor([12], dtype=torch.int32)	13	0	0:02:43.066286
161	tensor([8], dtype=torch.int32)	8	1	0:02:47.753044
162	tensor([12], dtype=torch.int32)	13	0	0:02:44.147659
163	tensor([8], dtype=torch.int32)	8	1	0:02:48.940784
164	tensor([5], dtype=torch.int32)	5	1	0:02:42.890281
165	tensor([6], dtype=torch.int32)	6	1	0:02:44.519415
166	tensor([12], dtype=torch.int32)	12	1	0:01:44.386625
167	tensor([9], dtype=torch.int32)	4	0	0:01:13.085201
168	tensor([11], dtype=torch.int32)	-1	0	0:01:12.898958
169	tensor([13], dtype=torch.int32)	13	1	0:01:11.070369
170	tensor([13], dtype=torch.int32)	13	1	0:01:12.164408
171	tensor([12], dtype=torch.int32)	12	1	0:01:13.760961
172	tensor([8], dtype=torch.int32)	8	1	0:01:12.915925
173	tensor([6], dtype=torch.int32)	6	1	0:03:09.916575
174	tensor([8], dtype=torch.int32)	8	1	0:05:16.599586
175	tensor([6], dtype=torch.int32)	6	1	0:05:20.459856
176	tensor([8], dtype=torch.int32)	8	1	0:05:14.052121
177	tensor([10], dtype=torch.int32)	16	0	0:05:27.642815
178	tensor([5], dtype=torch.int32)	5	1	0:05:27.400052
179	tensor([9], dtype=torch.int32)	6	0	0:05:25.255578
180	tensor([8], dtype=torch.int32)	8	1	0:05:24.688521
181	tensor([9], dtype=torch.int32)	9	1	0:05:24.286498
182	tensor([8], dtype=torch.int32)	8	1	0:05:25.188639
183	tensor([12], dtype=torch.int32)	1	0	0:05:38.867413
184	tensor([12], dtype=torch.int32)	8	0	0:05:33.578069
185	tensor([6], dtype=torch.int32)	6	1	0:05:43.778898
186	tensor([12], dtype=torch.int32)	-1	0	0:05:36.164343
187	tensor([13], dtype=torch.int32)	13	1	0:05:24.854160
188	tensor([7], dtype=torch.int32)	7	1	0:05:29.162129
189	tensor([9], dtype=torch.int32)	9	1	1:35:12.477444
190	tensor([6], dtype=torch.int32)	6	1	0:04:11.906588
191	tensor([6], dtype=torch.int32)	6	1	0:03:15.155401
192	tensor([13], dtype=torch.int32)	13	1	0:02:31.966871
193	tensor([7], dtype=torch.int32)	6	0	0:07:08.489727
194	tensor([14], dtype=torch.int32)	1	0	0:01:08.493902
195	tensor([12], dtype=torch.int32)	12	1	0:01:32.252171
196	tensor([14], dtype=torch.int32)	14	1	0:02:34.860300
197	tensor([8], dtype=torch.int32)	8	1	0:06:14.563387
198	tensor([6], dtype=torch.int32)	6	1	0:02:47.695259
199	tensor([9], dtype=torch.int32)	9	1	0:04:59.601181
200	tensor([11], dtype=torch.int32)	2	0	0:03:38.200498
201	tensor([6], dtype=torch.int32)	6	1	0:02:19.657281
202	tensor([8], dtype=torch.int32)	8	1	0:02:45.559654
203	tensor([6], dtype=torch.int32)	18	0	0:04:21.584980
204	tensor([8], dtype=torch.int32)	8	1	0:04:53.284364
205	tensor([7], dtype=torch.int32)	7	1	0:15:32.661969
206	tensor([5], dtype=torch.int32)	1	0	0:04:27.729131
207	tensor([9], dtype=torch.int32)	9	1	0:03:10.844082
208	tensor([13], dtype=torch.int32)	13	1	0:02:13.551514
209	tensor([8], dtype=torch.int32)	8	1	0:03:43.582159
210	tensor([8], dtype=torch.int32)	8	1	0:08:25.942761
211	tensor([11], dtype=torch.int32)	11	1	0:04:49.115147
212	tensor([6], dtype=torch.int32)	6	1	0:07:47.229193
213	tensor([14], dtype=torch.int32)	14	1	0:02:27.073202
214	tensor([14], dtype=torch.int32)	14	1	0:02:18.045037
215	tensor([5], dtype=torch.int32)	5	1	0:06:17.682978
216	tensor([13], dtype=torch.int32)	13	1	0:03:31.579324
217	tensor([12], dtype=torch.int32)	3	0	0:05:59.686251
218	tensor([13], dtype=torch.int32)	13	1	0:05:24.263540
219	tensor([14], dtype=torch.int32)	-1	0	0:03:31.329127
220	tensor([12], dtype=torch.int32)	12	1	0:03:15.045806
221	tensor([7], dtype=torch.int32)	7	1	0:10:59.770440
222	tensor([10], dtype=torch.int32)	10	1	0:03:59.850628
223	tensor([5], dtype=torch.int32)	5	1	0:06:08.044151
224	tensor([13], dtype=torch.int32)	13	1	0:11:06.734332
225	tensor([14], dtype=torch.int32)	-1	0	0:02:21.023409
226	tensor([13], dtype=torch.int32)	13	1	0:07:55.220509
227	tensor([8], dtype=torch.int32)	8	1	0:02:44.608225
228	tensor([9], dtype=torch.int32)	-1	0	0:02:01.287193
229	tensor([12], dtype=torch.int32)	12	1	0:06:35.191166
230	tensor([8], dtype=torch.int32)	8	1	0:02:41.110911
231	tensor([11], dtype=torch.int32)	11	1	0:12:29.835625
232	tensor([8], dtype=torch.int32)	8	1	0:04:53.499718
233	tensor([13], dtype=torch.int32)	13	1	0:03:07.600180
234	tensor([11], dtype=torch.int32)	11	1	0:05:04.078703
235	tensor([8], dtype=torch.int32)	8	1	0:04:49.967534
236	tensor([12], dtype=torch.int32)	8	0	0:06:55.443566
237	tensor([14], dtype=torch.int32)	18	0	0:07:22.034392
238	tensor([5], dtype=torch.int32)	18	0	0:03:34.931323
239	tensor([5], dtype=torch.int32)	5	1	0:02:58.884907
240	tensor([13], dtype=torch.int32)	13	1	0:03:21.057138
241	tensor([14], dtype=torch.int32)	7	0	0:03:34.333232
242	tensor([7], dtype=torch.int32)	14	0	0:04:52.605998
243	tensor([9], dtype=torch.int32)	9	1	0:03:35.014978
244	tensor([11], dtype=torch.int32)	2	0	0:05:08.353454
245	tensor([14], dtype=torch.int32)	14	1	0:01:54.399865
246	tensor([11], dtype=torch.int32)	2	0	0:07:13.662778
247	tensor([6], dtype=torch.int32)	6	1	0:07:52.677141
248	tensor([7], dtype=torch.int32)	7	1	0:11:04.670459
249	tensor([6], dtype=torch.int32)	6	1	0:03:55.815100
250	tensor([9], dtype=torch.int32)	9	1	0:02:25.422011
251	tensor([11], dtype=torch.int32)	14	0	0:02:45.191780
252	tensor([7], dtype=torch.int32)	7	1	0:02:56.696043
253	tensor([8], dtype=torch.int32)	8	1	0:02:19.699638
254	tensor([13], dtype=torch.int32)	13	1	0:01:46.484475
255	tensor([14], dtype=torch.int32)	14	1	0:04:55.687643
256	tensor([10], dtype=torch.int32)	-1	0	0:02:41.987276
257	tensor([6], dtype=torch.int32)	6	1	0:01:45.160471
258	tensor([12], dtype=torch.int32)	8	0	0:08:53.351118
259	tensor([14], dtype=torch.int32)	14	1	0:03:42.637049
260	tensor([5], dtype=torch.int32)	8	0	0:04:40.621050
261	tensor([7], dtype=torch.int32)	4	0	0:05:03.142009
262	tensor([9], dtype=torch.int32)	7	0	0:02:40.597927
263	tensor([14], dtype=torch.int32)	14	1	0:05:36.232919
264	tensor([8], dtype=torch.int32)	8	1	0:09:17.457264
265	tensor([10], dtype=torch.int32)	16	0	0:02:49.540834
266	tensor([9], dtype=torch.int32)	6	0	0:03:38.902906
267	tensor([11], dtype=torch.int32)	2	0	0:02:19.367281
268	tensor([5], dtype=torch.int32)	4	0	0:02:44.896047
269	tensor([10], dtype=torch.int32)	0	0	0:05:26.664214
270	tensor([13], dtype=torch.int32)	13	1	0:07:10.097449
271	tensor([14], dtype=torch.int32)	7	0	0:04:28.235857
272	tensor([7], dtype=torch.int32)	14	0	0:03:05.345312
273	tensor([5], dtype=torch.int32)	6	0	0:02:33.815037
274	tensor([9], dtype=torch.int32)	9	1	0:01:13.996431
275	tensor([6], dtype=torch.int32)	6	1	0:02:57.684499
276	tensor([9], dtype=torch.int32)	9	1	0:09:05.457972
277	tensor([12], dtype=torch.int32)	12	1	0:05:56.120088
278	tensor([5], dtype=torch.int32)	5	1	0:03:19.347734
279	tensor([6], dtype=torch.int32)	18	0	0:03:20.662172
280	tensor([5], dtype=torch.int32)	5	1	0:03:20.565077
281	tensor([5], dtype=torch.int32)	5	1	0:03:18.873480
282	tensor([7], dtype=torch.int32)	7	1	0:03:19.004671
283	tensor([8], dtype=torch.int32)	8	1	0:03:18.763384
284	tensor([6], dtype=torch.int32)	6	1	0:03:19.248663
285	tensor([11], dtype=torch.int32)	11	1	0:03:18.563183
286	tensor([8], dtype=torch.int32)	8	1	0:03:18.587963
287	tensor([11], dtype=torch.int32)	-1	0	0:03:18.915829
288	tensor([7], dtype=torch.int32)	7	1	0:03:18.480756
289	tensor([9], dtype=torch.int32)	7	0	0:03:18.317053
290	tensor([10], dtype=torch.int32)	1	0	0:03:17.908202
291	tensor([5], dtype=torch.int32)	12	0	0:03:18.789985
292	tensor([12], dtype=torch.int32)	8	0	0:03:18.286633
293	tensor([8], dtype=torch.int32)	8	1	0:03:18.343292
294	tensor([10], dtype=torch.int32)	4	0	0:03:18.279627
295	tensor([11], dtype=torch.int32)	2	0	0:03:18.077060
296	tensor([14], dtype=torch.int32)	7	0	0:03:18.391486
297	tensor([5], dtype=torch.int32)	18	0	0:03:18.112794
298	tensor([5], dtype=torch.int32)	5	1	0:03:20.275123
299	tensor([8], dtype=torch.int32)	8	1	0:03:29.111032
300	tensor([6], dtype=torch.int32)	6	1	0:03:29.429530
301	tensor([8], dtype=torch.int32)	8	1	0:03:29.095696
302	tensor([6], dtype=torch.int32)	6	1	0:03:29.360476
303	tensor([9], dtype=torch.int32)	9	1	0:03:29.450958
304	tensor([14], dtype=torch.int32)	14	1	0:03:29.331896
305	tensor([12], dtype=torch.int32)	-1	0	0:03:29.232642
306	tensor([6], dtype=torch.int32)	4	0	0:03:29.698786
307	tensor([10], dtype=torch.int32)	10	1	0:03:29.450727
308	tensor([7], dtype=torch.int32)	7	1	0:03:29.739766
309	tensor([14], dtype=torch.int32)	6	0	0:03:29.447059
310	tensor([6], dtype=torch.int32)	8	0	0:03:28.495169
311	tensor([14], dtype=torch.int32)	18	0	0:03:29.226682
312	tensor([14], dtype=torch.int32)	4	0	0:03:29.566005
313	tensor([13], dtype=torch.int32)	13	1	0:03:28.759625
314	tensor([10], dtype=torch.int32)	10	1	0:03:29.074210
315	tensor([14], dtype=torch.int32)	7	0	0:03:28.808099
316	tensor([12], dtype=torch.int32)	12	1	0:03:29.078814
317	tensor([7], dtype=torch.int32)	7	1	0:03:28.374096
318	tensor([7], dtype=torch.int32)	7	1	0:03:29.284244
319	tensor([13], dtype=torch.int32)	13	1	0:03:28.727138
320	tensor([10], dtype=torch.int32)	5	0	0:03:28.710696
321	tensor([7], dtype=torch.int32)	7	1	0:03:28.697932
322	tensor([14], dtype=torch.int32)	2	0	0:03:29.309758
323	tensor([5], dtype=torch.int32)	5	1	0:03:28.766368
324	tensor([7], dtype=torch.int32)	7	1	0:03:29.713783
325	tensor([7], dtype=torch.int32)	7	1	0:03:28.895689
326	tensor([7], dtype=torch.int32)	7	1	0:03:29.462811
327	tensor([13], dtype=torch.int32)	13	1	0:03:28.295952
328	tensor([9], dtype=torch.int32)	9	1	0:03:28.607332
329	tensor([14], dtype=torch.int32)	7	0	0:03:29.533264
330	tensor([12], dtype=torch.int32)	12	1	0:03:28.718406
331	tensor([5], dtype=torch.int32)	5	1	0:03:28.968630
332	tensor([12], dtype=torch.int32)	12	1	0:03:28.931334
333	tensor([13], dtype=torch.int32)	13	1	0:03:29.147898
334	tensor([11], dtype=torch.int32)	2	0	0:03:28.421651
335	tensor([13], dtype=torch.int32)	6	0	0:03:29.124453
336	tensor([6], dtype=torch.int32)	1	0	0:03:29.229698
337	tensor([13], dtype=torch.int32)	16	0	0:03:33.830062
338	tensor([10], dtype=torch.int32)	10	1	0:03:38.212795
339	tensor([10], dtype=torch.int32)	10	1	0:03:39.793758
340	tensor([12], dtype=torch.int32)	12	1	0:03:47.134064
341	tensor([6], dtype=torch.int32)	6	1	0:03:46.979872
342	tensor([9], dtype=torch.int32)	9	1	0:03:46.228698
343	tensor([5], dtype=torch.int32)	5	1	0:03:45.661501
344	tensor([14], dtype=torch.int32)	14	1	0:03:45.399791
345	tensor([8], dtype=torch.int32)	8	1	0:03:44.661634
346	tensor([12], dtype=torch.int32)	5	0	0:03:33.344874
347	tensor([12], dtype=torch.int32)	12	1	0:03:09.221970
348	tensor([10], dtype=torch.int32)	10	1	0:03:08.985719
349	tensor([14], dtype=torch.int32)	14	1	0:03:09.088092
350	tensor([12], dtype=torch.int32)	5	0	0:03:09.586093
351	tensor([10], dtype=torch.int32)	2	0	0:03:09.534709
352	tensor([9], dtype=torch.int32)	3	0	0:03:09.829209
353	tensor([13], dtype=torch.int32)	13	1	0:03:09.292460
354	tensor([12], dtype=torch.int32)	12	1	0:03:09.842472
355	tensor([5], dtype=torch.int32)	5	1	0:03:09.701506
356	tensor([11], dtype=torch.int32)	2	0	0:03:09.154636
357	tensor([14], dtype=torch.int32)	14	1	0:03:09.199794
358	tensor([11], dtype=torch.int32)	11	1	0:03:09.502007
359	tensor([13], dtype=torch.int32)	12	0	0:03:09.245720
360	tensor([13], dtype=torch.int32)	13	1	0:03:09.984311
361	tensor([7], dtype=torch.int32)	7	1	0:03:09.934101
362	tensor([9], dtype=torch.int32)	9	1	0:03:09.205934
363	tensor([5], dtype=torch.int32)	8	0	0:03:09.636823
364	tensor([13], dtype=torch.int32)	8	0	0:03:09.508608
365	tensor([10], dtype=torch.int32)	10	1	0:03:09.820747
366	tensor([5], dtype=torch.int32)	5	1	0:03:09.844047
367	tensor([10], dtype=torch.int32)	1	0	0:03:09.811089
368	tensor([11], dtype=torch.int32)	11	1	0:03:09.873886
369	tensor([5], dtype=torch.int32)	5	1	0:03:44.620467
370	tensor([13], dtype=torch.int32)	13	1	0:03:45.600978
371	tensor([6], dtype=torch.int32)	6	1	0:03:45.926136
372	tensor([6], dtype=torch.int32)	6	1	0:03:45.871951
373	tensor([14], dtype=torch.int32)	14	1	0:03:46.251574
374	tensor([12], dtype=torch.int32)	4	0	0:03:45.812845
375	tensor([11], dtype=torch.int32)	2	0	0:03:47.252474
376	tensor([8], dtype=torch.int32)	8	1	0:03:48.581030
377	tensor([12], dtype=torch.int32)	13	0	0:03:48.697097
378	tensor([6], dtype=torch.int32)	6	1	0:03:49.515048
379	tensor([9], dtype=torch.int32)	18	0	0:03:49.647743
380	tensor([8], dtype=torch.int32)	8	1	0:03:49.154381
381	tensor([8], dtype=torch.int32)	8	1	0:03:48.902845
382	tensor([13], dtype=torch.int32)	17	0	0:03:49.382462
383	tensor([5], dtype=torch.int32)	5	1	0:03:48.722843
384	tensor([13], dtype=torch.int32)	13	1	0:03:49.118069
385	tensor([5], dtype=torch.int32)	5	1	0:03:42.006283
386	tensor([12], dtype=torch.int32)	8	0	0:03:40.509444
387	tensor([7], dtype=torch.int32)	8	0	0:03:40.406893
388	tensor([8], dtype=torch.int32)	8	1	0:03:40.995536
389	tensor([10], dtype=torch.int32)	-1	0	0:03:40.923901
390	tensor([12], dtype=torch.int32)	4	0	0:03:41.872492
391	tensor([10], dtype=torch.int32)	7	0	0:03:42.087580
392	tensor([13], dtype=torch.int32)	8	0	0:03:42.067649
393	tensor([14], dtype=torch.int32)	14	1	0:03:42.183069
394	tensor([13], dtype=torch.int32)	13	1	0:03:39.816408
395	tensor([12], dtype=torch.int32)	3	0	0:03:19.055822
396	tensor([11], dtype=torch.int32)	11	1	0:03:11.283230
397	tensor([9], dtype=torch.int32)	9	1	0:03:11.867277
398	tensor([8], dtype=torch.int32)	2	0	0:03:11.439502
399	tensor([10], dtype=torch.int32)	10	1	0:03:11.430960
400	tensor([7], dtype=torch.int32)	7	1	0:03:11.538616
401	tensor([5], dtype=torch.int32)	5	1	0:03:11.938989
402	tensor([7], dtype=torch.int32)	7	1	0:03:11.547906
403	tensor([12], dtype=torch.int32)	1	0	0:03:11.178349
404	tensor([14], dtype=torch.int32)	8	0	0:03:11.475703
405	tensor([6], dtype=torch.int32)	6	1	0:03:10.785419
406	tensor([7], dtype=torch.int32)	7	1	0:03:11.318996
407	tensor([5], dtype=torch.int32)	4	0	0:03:11.314961
408	tensor([6], dtype=torch.int32)	6	1	0:03:11.174937
409	tensor([13], dtype=torch.int32)	13	1	0:03:09.625976
410	tensor([8], dtype=torch.int32)	8	1	0:03:09.033257
411	tensor([10], dtype=torch.int32)	7	0	0:03:09.298457
412	tensor([13], dtype=torch.int32)	16	0	0:03:08.835058
413	tensor([10], dtype=torch.int32)	2	0	0:03:10.096902
414	tensor([9], dtype=torch.int32)	9	1	0:03:09.012178
415	tensor([8], dtype=torch.int32)	8	1	0:03:09.518734
416	tensor([8], dtype=torch.int32)	8	1	0:03:14.451140
417	tensor([10], dtype=torch.int32)	1	0	0:03:07.713388
418	tensor([9], dtype=torch.int32)	16	0	0:03:29.130353
419	tensor([10], dtype=torch.int32)	7	0	0:03:49.647760
420	tensor([5], dtype=torch.int32)	13	0	0:03:55.573457
421	tensor([11], dtype=torch.int32)	6	0	0:04:01.899442
422	tensor([12], dtype=torch.int32)	12	1	0:04:01.835945
423	tensor([12], dtype=torch.int32)	12	1	0:04:02.369301
424	tensor([8], dtype=torch.int32)	8	1	0:04:02.153337
425	tensor([9], dtype=torch.int32)	18	0	0:04:00.503675
426	tensor([7], dtype=torch.int32)	7	1	0:04:00.276269
427	tensor([13], dtype=torch.int32)	13	1	0:04:00.337038
428	tensor([5], dtype=torch.int32)	5	1	0:03:59.897975
429	tensor([10], dtype=torch.int32)	10	1	0:03:59.902561
430	tensor([12], dtype=torch.int32)	5	0	0:03:59.468997
431	tensor([11], dtype=torch.int32)	11	1	0:03:59.993496
432	tensor([10], dtype=torch.int32)	13	0	0:03:59.856552
433	tensor([11], dtype=torch.int32)	2	0	0:04:00.031852
434	tensor([6], dtype=torch.int32)	6	1	0:03:59.570275
435	tensor([9], dtype=torch.int32)	18	0	0:03:59.851125
