idx	label	predict	correct	time
71	tensor([16], dtype=torch.int32)	16	1	0:04:05.097033
72	tensor([15], dtype=torch.int32)	15	1	0:04:58.212893
73	tensor([12], dtype=torch.int32)	8	0	0:02:31.604118
74	tensor([10], dtype=torch.int32)	10	1	0:01:42.803839
75	tensor([13], dtype=torch.int32)	16	0	0:01:48.980289
76	tensor([16], dtype=torch.int32)	14	0	0:02:30.555636
77	tensor([11], dtype=torch.int32)	-1	0	0:02:33.000139
78	tensor([16], dtype=torch.int32)	16	1	0:04:07.050277
79	tensor([10], dtype=torch.int32)	4	0	0:02:37.988451
80	tensor([15], dtype=torch.int32)	15	1	0:02:05.906752
81	tensor([15], dtype=torch.int32)	-1	0	0:01:56.453866
82	tensor([16], dtype=torch.int32)	2	0	0:02:35.722444
83	tensor([16], dtype=torch.int32)	16	1	0:01:59.827234
84	tensor([14], dtype=torch.int32)	7	0	0:01:12.193225
85	tensor([19], dtype=torch.int32)	8	0	0:01:40.508696
86	tensor([10], dtype=torch.int32)	4	0	0:01:08.044478
87	tensor([16], dtype=torch.int32)	16	1	0:01:06.077150
88	tensor([18], dtype=torch.int32)	-1	0	0:01:04.940475
89	tensor([18], dtype=torch.int32)	6	0	0:01:57.416478
90	tensor([18], dtype=torch.int32)	18	1	0:01:55.710932
91	tensor([10], dtype=torch.int32)	-1	0	0:02:03.413198
92	tensor([10], dtype=torch.int32)	1	0	0:01:46.838920
93	tensor([12], dtype=torch.int32)	12	1	0:02:27.525592
94	tensor([11], dtype=torch.int32)	11	1	0:08:30.535479
95	tensor([12], dtype=torch.int32)	12	1	0:01:46.362193
96	tensor([10], dtype=torch.int32)	0	0	0:02:49.224750
97	tensor([16], dtype=torch.int32)	16	1	0:01:52.388327
98	tensor([16], dtype=torch.int32)	16	1	0:01:04.963340
99	tensor([14], dtype=torch.int32)	14	1	0:02:03.906152
100	tensor([13], dtype=torch.int32)	-1	0	0:01:39.885254
101	tensor([12], dtype=torch.int32)	8	0	0:01:26.896205
102	tensor([16], dtype=torch.int32)	8	0	0:03:10.601491
103	tensor([17], dtype=torch.int32)	17	1	0:03:31.084680
104	tensor([11], dtype=torch.int32)	2	0	0:01:38.985131
105	tensor([11], dtype=torch.int32)	11	1	0:03:11.900140
106	tensor([19], dtype=torch.int32)	15	0	0:05:05.404292
107	tensor([16], dtype=torch.int32)	16	1	0:02:48.055545
108	tensor([13], dtype=torch.int32)	13	1	0:02:06.297845
109	tensor([19], dtype=torch.int32)	19	1	0:02:22.571558
110	tensor([18], dtype=torch.int32)	6	0	0:04:14.655415
111	tensor([19], dtype=torch.int32)	4	0	0:01:21.267371
112	tensor([13], dtype=torch.int32)	6	0	0:02:41.385157
113	tensor([12], dtype=torch.int32)	12	1	0:02:43.280877
114	tensor([14], dtype=torch.int32)	14	1	0:01:01.965350
115	tensor([14], dtype=torch.int32)	4	0	0:01:29.172668
116	tensor([12], dtype=torch.int32)	12	1	0:01:24.232593
117	tensor([15], dtype=torch.int32)	9	0	0:01:29.434847
118	tensor([18], dtype=torch.int32)	4	0	0:01:08.878999
119	tensor([17], dtype=torch.int32)	17	1	0:01:05.598294
120	tensor([17], dtype=torch.int32)	17	1	0:01:06.697150
121	tensor([12], dtype=torch.int32)	13	0	0:01:32.329019
122	tensor([15], dtype=torch.int32)	3	0	0:01:53.583935
123	tensor([17], dtype=torch.int32)	17	1	0:03:11.706376
124	tensor([12], dtype=torch.int32)	12	1	0:01:53.709976
125	tensor([13], dtype=torch.int32)	13	1	0:07:07.522493
126	tensor([11], dtype=torch.int32)	4	0	0:02:54.527586
127	tensor([18], dtype=torch.int32)	6	0	0:03:55.599979
128	tensor([19], dtype=torch.int32)	13	0	0:03:08.659713
129	tensor([10], dtype=torch.int32)	1	0	0:02:20.260428
130	tensor([19], dtype=torch.int32)	15	0	0:01:08.896139
131	tensor([17], dtype=torch.int32)	17	1	0:01:08.554534
132	tensor([13], dtype=torch.int32)	13	1	0:01:47.887400
133	tensor([10], dtype=torch.int32)	2	0	0:01:11.446477
134	tensor([18], dtype=torch.int32)	18	1	0:01:07.414119
135	tensor([19], dtype=torch.int32)	6	0	0:01:41.559247
136	tensor([18], dtype=torch.int32)	12	0	0:02:01.848083
137	tensor([18], dtype=torch.int32)	18	1	0:02:25.274163
138	tensor([15], dtype=torch.int32)	6	0	0:02:42.386792
139	tensor([15], dtype=torch.int32)	2	0	0:01:26.653171
140	tensor([14], dtype=torch.int32)	18	0	0:01:21.529919
141	tensor([10], dtype=torch.int32)	10	1	0:01:20.415472
142	tensor([18], dtype=torch.int32)	18	1	0:01:20.367646
143	tensor([19], dtype=torch.int32)	19	1	0:01:20.543280
144	tensor([16], dtype=torch.int32)	7	0	0:01:20.962514
145	tensor([12], dtype=torch.int32)	12	1	0:01:20.857885
146	tensor([14], dtype=torch.int32)	7	0	0:01:20.553320
147	tensor([14], dtype=torch.int32)	18	0	0:01:20.354639
148	tensor([18], dtype=torch.int32)	1	0	0:01:20.963394
149	tensor([18], dtype=torch.int32)	1	0	0:01:20.616388
150	tensor([18], dtype=torch.int32)	18	1	0:01:20.934299
151	tensor([10], dtype=torch.int32)	10	1	0:01:20.650924
152	tensor([10], dtype=torch.int32)	10	1	0:01:20.227739
153	tensor([11], dtype=torch.int32)	11	1	0:01:20.588867
154	tensor([18], dtype=torch.int32)	4	0	0:01:20.792845
155	tensor([14], dtype=torch.int32)	14	1	0:01:20.695560
156	tensor([11], dtype=torch.int32)	2	0	0:01:20.679475
157	tensor([10], dtype=torch.int32)	10	1	0:01:20.937252
158	tensor([15], dtype=torch.int32)	8	0	0:01:20.945603
159	tensor([12], dtype=torch.int32)	-1	0	0:01:20.785742
160	tensor([11], dtype=torch.int32)	8	0	0:01:20.273624
161	tensor([11], dtype=torch.int32)	4	0	0:01:20.855290
162	tensor([11], dtype=torch.int32)	11	1	0:01:20.318176
163	tensor([16], dtype=torch.int32)	18	0	0:01:21.041782
164	tensor([14], dtype=torch.int32)	4	0	0:01:20.431255
165	tensor([15], dtype=torch.int32)	15	1	0:01:20.821396
166	tensor([10], dtype=torch.int32)	10	1	0:01:22.579630
167	tensor([18], dtype=torch.int32)	18	1	0:01:22.523544
168	tensor([16], dtype=torch.int32)	16	1	0:01:23.700865
169	tensor([13], dtype=torch.int32)	13	1	0:01:22.977395
170	tensor([15], dtype=torch.int32)	8	0	0:01:24.168125
171	tensor([14], dtype=torch.int32)	7	0	0:01:23.292838
172	tensor([13], dtype=torch.int32)	13	1	0:01:23.088183
173	tensor([13], dtype=torch.int32)	13	1	0:01:23.151916
174	tensor([15], dtype=torch.int32)	15	1	0:01:22.685806
175	tensor([18], dtype=torch.int32)	-1	0	0:01:26.133008
176	tensor([16], dtype=torch.int32)	16	1	0:01:26.121033
177	tensor([19], dtype=torch.int32)	1	0	0:01:26.355803
178	tensor([14], dtype=torch.int32)	7	0	0:01:26.497137
179	tensor([16], dtype=torch.int32)	-1	0	0:01:26.691701
180	tensor([12], dtype=torch.int32)	12	1	0:01:26.245678
181	tensor([18], dtype=torch.int32)	18	1	0:01:25.633542
182	tensor([14], dtype=torch.int32)	-1	0	0:01:25.650878
183	tensor([12], dtype=torch.int32)	12	1	0:01:25.513090
184	tensor([18], dtype=torch.int32)	1	0	0:01:25.792145
185	tensor([12], dtype=torch.int32)	12	1	0:01:26.170524
186	tensor([11], dtype=torch.int32)	8	0	0:01:26.260199
187	tensor([16], dtype=torch.int32)	7	0	0:01:26.354939
188	tensor([10], dtype=torch.int32)	10	1	0:01:26.151514
189	tensor([14], dtype=torch.int32)	7	0	0:01:25.715231
190	tensor([15], dtype=torch.int32)	6	0	0:01:26.089493
191	tensor([15], dtype=torch.int32)	17	0	0:01:26.135938
192	tensor([15], dtype=torch.int32)	6	0	0:01:25.903022
193	tensor([15], dtype=torch.int32)	15	1	0:01:26.058859
194	tensor([10], dtype=torch.int32)	10	1	0:02:17.183573
195	tensor([16], dtype=torch.int32)	16	1	0:02:24.705809
196	tensor([14], dtype=torch.int32)	6	0	0:02:22.785043
197	tensor([11], dtype=torch.int32)	-1	0	0:02:23.989324
198	tensor([14], dtype=torch.int32)	7	0	0:02:22.519235
199	tensor([13], dtype=torch.int32)	8	0	0:02:17.466614
200	tensor([18], dtype=torch.int32)	18	1	0:02:17.674104
201	tensor([16], dtype=torch.int32)	16	1	0:02:17.736045
202	tensor([16], dtype=torch.int32)	16	1	0:02:21.196710
203	tensor([13], dtype=torch.int32)	13	1	0:02:19.029715
204	tensor([14], dtype=torch.int32)	14	1	0:02:16.920402
205	tensor([16], dtype=torch.int32)	16	1	0:02:15.169492
206	tensor([17], dtype=torch.int32)	17	1	0:02:13.910048
207	tensor([13], dtype=torch.int32)	13	1	0:02:12.860280
208	tensor([12], dtype=torch.int32)	12	1	0:02:14.913714
209	tensor([16], dtype=torch.int32)	-1	0	0:02:14.757173
210	tensor([19], dtype=torch.int32)	4	0	0:01:16.429646
211	tensor([16], dtype=torch.int32)	7	0	0:01:09.461216
212	tensor([18], dtype=torch.int32)	18	1	0:01:11.204346
213	tensor([12], dtype=torch.int32)	12	1	0:01:09.289842
214	tensor([17], dtype=torch.int32)	-1	0	0:01:09.933180
215	tensor([11], dtype=torch.int32)	-1	0	0:01:07.821435
216	tensor([12], dtype=torch.int32)	12	1	0:01:07.194820
217	tensor([17], dtype=torch.int32)	8	0	0:01:07.587505
218	tensor([13], dtype=torch.int32)	13	1	0:01:05.527288
219	tensor([11], dtype=torch.int32)	2	0	0:01:02.992907
220	tensor([11], dtype=torch.int32)	2	0	0:01:05.244579
221	tensor([11], dtype=torch.int32)	4	0	0:01:05.538955
222	tensor([13], dtype=torch.int32)	13	1	0:01:05.428154
223	tensor([11], dtype=torch.int32)	2	0	0:01:08.008457
224	tensor([16], dtype=torch.int32)	10	0	0:01:08.789552
225	tensor([17], dtype=torch.int32)	17	1	0:01:11.309041
226	tensor([17], dtype=torch.int32)	17	1	0:01:12.539269
227	tensor([18], dtype=torch.int32)	18	1	0:01:13.085835
228	tensor([11], dtype=torch.int32)	2	0	0:01:13.350338
229	tensor([12], dtype=torch.int32)	12	1	0:01:08.604056
230	tensor([14], dtype=torch.int32)	14	1	0:01:03.570016
231	tensor([16], dtype=torch.int32)	2	0	0:01:05.242975
232	tensor([15], dtype=torch.int32)	15	1	0:01:04.459678
233	tensor([17], dtype=torch.int32)	17	1	0:01:06.151392
234	tensor([10], dtype=torch.int32)	10	1	0:01:04.162408
235	tensor([16], dtype=torch.int32)	16	1	0:01:05.757424
236	tensor([13], dtype=torch.int32)	13	1	0:01:04.087043
237	tensor([18], dtype=torch.int32)	18	1	0:01:03.898809
238	tensor([17], dtype=torch.int32)	1	0	0:01:03.489727
239	tensor([18], dtype=torch.int32)	1	0	0:01:05.945375
240	tensor([18], dtype=torch.int32)	6	0	0:01:03.303653
241	tensor([19], dtype=torch.int32)	19	1	0:01:03.149980
242	tensor([19], dtype=torch.int32)	-1	0	0:01:08.821459
243	tensor([13], dtype=torch.int32)	13	1	0:01:11.244782
244	tensor([17], dtype=torch.int32)	17	1	0:01:11.976597
245	tensor([12], dtype=torch.int32)	12	1	0:01:14.116929
246	tensor([13], dtype=torch.int32)	13	1	0:01:11.962124
247	tensor([12], dtype=torch.int32)	12	1	0:01:11.901722
248	tensor([14], dtype=torch.int32)	14	1	0:01:11.985561
249	tensor([17], dtype=torch.int32)	17	1	0:01:10.899340
250	tensor([12], dtype=torch.int32)	-1	0	0:01:13.868542
251	tensor([19], dtype=torch.int32)	8	0	0:01:11.054166
252	tensor([12], dtype=torch.int32)	12	1	0:01:22.773851
253	tensor([13], dtype=torch.int32)	8	0	0:02:07.185902
254	tensor([11], dtype=torch.int32)	11	1	0:02:07.937592
255	tensor([18], dtype=torch.int32)	18	1	0:02:10.704960
256	tensor([17], dtype=torch.int32)	17	1	0:02:15.878418
257	tensor([17], dtype=torch.int32)	17	1	0:02:17.131982
258	tensor([10], dtype=torch.int32)	7	0	0:02:14.770419
259	tensor([17], dtype=torch.int32)	4	0	0:02:14.911314
260	tensor([15], dtype=torch.int32)	8	0	0:02:16.939106
261	tensor([14], dtype=torch.int32)	14	1	0:02:17.702051
262	tensor([18], dtype=torch.int32)	4	0	0:02:14.031466
263	tensor([10], dtype=torch.int32)	1	0	0:02:13.922951
264	tensor([10], dtype=torch.int32)	7	0	0:02:14.246343
265	tensor([13], dtype=torch.int32)	13	1	0:02:20.282163
266	tensor([16], dtype=torch.int32)	16	1	0:02:23.953970
267	tensor([16], dtype=torch.int32)	16	1	0:02:22.742605
268	tensor([19], dtype=torch.int32)	5	0	0:02:14.807826
269	tensor([17], dtype=torch.int32)	17	1	0:02:17.125465
270	tensor([12], dtype=torch.int32)	6	0	0:01:20.398544
271	tensor([14], dtype=torch.int32)	6	0	0:01:11.803684
272	tensor([17], dtype=torch.int32)	17	1	0:01:14.366984
273	tensor([19], dtype=torch.int32)	8	0	0:01:14.562337
274	tensor([16], dtype=torch.int32)	8	0	0:01:13.177440
275	tensor([12], dtype=torch.int32)	4	0	0:01:11.058564
276	tensor([14], dtype=torch.int32)	1	0	0:01:12.482188
277	tensor([15], dtype=torch.int32)	15	1	0:01:11.869617
278	tensor([10], dtype=torch.int32)	1	0	0:01:11.801758
279	tensor([15], dtype=torch.int32)	15	1	0:01:12.145750
280	tensor([18], dtype=torch.int32)	18	1	0:01:12.776295
281	tensor([15], dtype=torch.int32)	6	0	0:01:11.525378
282	tensor([12], dtype=torch.int32)	12	1	0:01:13.621318
283	tensor([13], dtype=torch.int32)	13	1	0:01:13.323918
284	tensor([17], dtype=torch.int32)	8	0	0:01:12.292622
285	tensor([13], dtype=torch.int32)	13	1	0:01:13.523604
286	tensor([14], dtype=torch.int32)	14	1	0:01:15.587505
287	tensor([19], dtype=torch.int32)	19	1	0:01:16.697136
288	tensor([13], dtype=torch.int32)	13	1	0:01:15.882640
289	tensor([11], dtype=torch.int32)	11	1	0:01:16.447604
290	tensor([18], dtype=torch.int32)	4	0	0:01:14.540230
291	tensor([18], dtype=torch.int32)	6	0	0:01:14.772835
292	tensor([10], dtype=torch.int32)	6	0	0:01:14.212998
293	tensor([16], dtype=torch.int32)	16	1	0:01:13.577522
294	tensor([12], dtype=torch.int32)	12	1	0:01:16.023891
295	tensor([17], dtype=torch.int32)	17	1	0:01:17.527498
296	tensor([11], dtype=torch.int32)	2	0	0:01:13.837398
297	tensor([17], dtype=torch.int32)	17	1	0:01:16.750148
298	tensor([10], dtype=torch.int32)	7	0	0:01:17.627473
299	tensor([19], dtype=torch.int32)	6	0	0:01:16.808059
300	tensor([10], dtype=torch.int32)	2	0	0:01:13.398596
301	tensor([12], dtype=torch.int32)	12	1	0:01:14.480471
302	tensor([12], dtype=torch.int32)	3	0	0:01:14.696102
303	tensor([16], dtype=torch.int32)	16	1	0:01:14.115531
304	tensor([18], dtype=torch.int32)	18	1	0:01:12.370492
305	tensor([10], dtype=torch.int32)	10	1	0:01:12.228704
306	tensor([12], dtype=torch.int32)	12	1	0:01:10.741369
307	tensor([15], dtype=torch.int32)	4	0	0:01:11.869163
308	tensor([11], dtype=torch.int32)	2	0	0:01:11.961508
309	tensor([16], dtype=torch.int32)	16	1	0:01:11.696435
310	tensor([17], dtype=torch.int32)	8	0	0:01:12.725743
311	tensor([18], dtype=torch.int32)	7	0	0:01:11.900525
312	tensor([17], dtype=torch.int32)	17	1	0:01:13.084427
313	tensor([14], dtype=torch.int32)	4	0	0:01:12.322036
314	tensor([14], dtype=torch.int32)	14	1	0:01:12.757133
315	tensor([14], dtype=torch.int32)	6	0	0:01:11.890872
316	tensor([18], dtype=torch.int32)	18	1	0:01:12.084031
317	tensor([10], dtype=torch.int32)	10	1	0:01:12.163538
318	tensor([17], dtype=torch.int32)	16	0	0:01:11.022495
319	tensor([14], dtype=torch.int32)	14	1	0:01:11.694695
320	tensor([19], dtype=torch.int32)	19	1	0:01:10.807031
321	tensor([12], dtype=torch.int32)	13	0	0:01:10.291341
322	tensor([19], dtype=torch.int32)	19	1	0:01:17.446610
323	tensor([17], dtype=torch.int32)	17	1	0:02:09.536235
324	tensor([17], dtype=torch.int32)	17	1	0:02:11.129861
325	tensor([14], dtype=torch.int32)	14	1	0:02:09.610126
326	tensor([17], dtype=torch.int32)	17	1	0:02:14.020114
327	tensor([13], dtype=torch.int32)	12	0	0:02:14.240013
328	tensor([17], dtype=torch.int32)	17	1	0:02:12.599252
329	tensor([11], dtype=torch.int32)	8	0	0:02:09.328925
330	tensor([11], dtype=torch.int32)	2	0	0:02:10.374164
331	tensor([16], dtype=torch.int32)	16	1	0:02:10.454432
332	tensor([13], dtype=torch.int32)	13	1	0:02:11.110217
333	tensor([14], dtype=torch.int32)	6	0	0:02:10.631368
334	tensor([15], dtype=torch.int32)	15	1	0:02:11.580747
335	tensor([14], dtype=torch.int32)	14	1	0:02:07.378505
336	tensor([11], dtype=torch.int32)	2	0	0:02:07.660313
337	tensor([12], dtype=torch.int32)	12	1	0:02:10.692073
338	tensor([15], dtype=torch.int32)	4	0	0:02:11.233382
339	tensor([15], dtype=torch.int32)	-1	0	0:02:10.579159
340	tensor([18], dtype=torch.int32)	4	0	0:02:10.672121
341	tensor([19], dtype=torch.int32)	19	1	0:02:15.677148
342	tensor([12], dtype=torch.int32)	-1	0	0:02:27.862926
343	tensor([17], dtype=torch.int32)	17	1	0:03:31.254452
344	tensor([19], dtype=torch.int32)	19	1	0:03:35.229635
345	tensor([16], dtype=torch.int32)	10	0	0:03:24.950536
346	tensor([16], dtype=torch.int32)	16	1	0:03:25.619953
347	tensor([17], dtype=torch.int32)	17	1	0:23:26.314074
348	tensor([11], dtype=torch.int32)	11	1	0:03:14.617790
349	tensor([14], dtype=torch.int32)	14	1	0:03:30.045422
350	tensor([14], dtype=torch.int32)	14	1	0:03:54.395974
351	tensor([11], dtype=torch.int32)	11	1	0:00:59.430143
352	tensor([18], dtype=torch.int32)	18	1	0:01:40.926518
353	tensor([18], dtype=torch.int32)	11	0	0:02:36.711723
354	tensor([10], dtype=torch.int32)	-1	0	0:02:11.171769
355	tensor([14], dtype=torch.int32)	7	0	0:02:01.613656
356	tensor([12], dtype=torch.int32)	12	1	0:02:41.945556
357	tensor([19], dtype=torch.int32)	7	0	0:04:30.234206
358	tensor([13], dtype=torch.int32)	6	0	0:01:43.293905
359	tensor([18], dtype=torch.int32)	6	0	0:03:33.150387
360	tensor([17], dtype=torch.int32)	17	1	0:01:30.186287
361	tensor([11], dtype=torch.int32)	11	1	0:01:56.113969
362	tensor([19], dtype=torch.int32)	19	1	0:01:54.910449
363	tensor([13], dtype=torch.int32)	1	0	0:01:25.761490
364	tensor([13], dtype=torch.int32)	13	1	0:01:20.459983
365	tensor([16], dtype=torch.int32)	16	1	0:02:24.366057
366	tensor([11], dtype=torch.int32)	11	1	0:01:55.027276
367	tensor([10], dtype=torch.int32)	10	1	0:01:45.272751
368	tensor([19], dtype=torch.int32)	3	0	0:01:02.545120
369	tensor([17], dtype=torch.int32)	17	1	0:01:03.222373
370	tensor([10], dtype=torch.int32)	1	0	0:01:21.069579
371	tensor([11], dtype=torch.int32)	2	0	0:04:05.756489
372	tensor([14], dtype=torch.int32)	14	1	0:01:08.531585
373	tensor([13], dtype=torch.int32)	17	0	0:01:37.918653
374	tensor([18], dtype=torch.int32)	18	1	0:01:39.878726
375	tensor([10], dtype=torch.int32)	10	1	0:02:01.578839
376	tensor([17], dtype=torch.int32)	8	0	0:01:45.381304
377	tensor([17], dtype=torch.int32)	17	1	0:02:47.668157
378	tensor([17], dtype=torch.int32)	8	0	0:02:30.580456
379	tensor([17], dtype=torch.int32)	17	1	0:06:25.243012
380	tensor([11], dtype=torch.int32)	15	0	0:02:09.394396
381	tensor([18], dtype=torch.int32)	18	1	0:04:23.036124
382	tensor([13], dtype=torch.int32)	13	1	0:01:29.664875
383	tensor([10], dtype=torch.int32)	6	0	0:01:48.847454
384	tensor([18], dtype=torch.int32)	6	0	0:01:53.919711
385	tensor([11], dtype=torch.int32)	14	0	0:02:09.634662
386	tensor([15], dtype=torch.int32)	4	0	0:01:00.810869
387	tensor([17], dtype=torch.int32)	8	0	0:01:03.531160
388	tensor([14], dtype=torch.int32)	14	1	0:01:50.906017
389	tensor([19], dtype=torch.int32)	3	0	0:02:01.418751
390	tensor([14], dtype=torch.int32)	14	1	0:01:41.220028
391	tensor([12], dtype=torch.int32)	12	1	0:01:36.885497
392	tensor([19], dtype=torch.int32)	19	1	0:01:48.809543
393	tensor([15], dtype=torch.int32)	2	0	0:01:21.271573
394	tensor([19], dtype=torch.int32)	19	1	0:01:08.577204
395	tensor([11], dtype=torch.int32)	2	0	0:01:48.457784
396	tensor([19], dtype=torch.int32)	8	0	0:01:54.998448
397	tensor([12], dtype=torch.int32)	5	0	0:01:38.934612
398	tensor([19], dtype=torch.int32)	19	1	0:02:04.560483
399	tensor([10], dtype=torch.int32)	10	1	0:01:58.810759
400	tensor([19], dtype=torch.int32)	19	1	0:02:20.362632
401	tensor([14], dtype=torch.int32)	14	1	0:02:27.516541
402	tensor([14], dtype=torch.int32)	14	1	0:02:16.247797
403	tensor([10], dtype=torch.int32)	10	1	0:01:50.371880
404	tensor([14], dtype=torch.int32)	1	0	0:03:50.794302
405	tensor([10], dtype=torch.int32)	2	0	0:01:49.368753
406	tensor([17], dtype=torch.int32)	8	0	0:01:08.691394
407	tensor([16], dtype=torch.int32)	1	0	0:01:30.763323
408	tensor([11], dtype=torch.int32)	11	1	0:01:19.044115
409	tensor([10], dtype=torch.int32)	10	1	0:03:47.585861
410	tensor([10], dtype=torch.int32)	1	0	0:01:03.019111
411	tensor([19], dtype=torch.int32)	7	0	0:01:02.510267
412	tensor([14], dtype=torch.int32)	8	0	0:01:00.840555
413	tensor([13], dtype=torch.int32)	8	0	0:01:39.070201
414	tensor([13], dtype=torch.int32)	13	1	0:04:18.350383
415	tensor([16], dtype=torch.int32)	3	0	0:03:04.640448
416	tensor([19], dtype=torch.int32)	19	1	0:01:48.547294
417	tensor([16], dtype=torch.int32)	16	1	0:02:34.425410
418	tensor([19], dtype=torch.int32)	1	0	0:02:21.992687
419	tensor([12], dtype=torch.int32)	13	0	0:02:31.718133
420	tensor([12], dtype=torch.int32)	8	0	0:01:39.205053
421	tensor([10], dtype=torch.int32)	10	1	0:04:48.700466
422	tensor([16], dtype=torch.int32)	16	1	0:03:33.006046
423	tensor([14], dtype=torch.int32)	6	0	0:02:17.819234
424	tensor([10], dtype=torch.int32)	6	0	0:02:40.134570
425	tensor([15], dtype=torch.int32)	-1	0	0:01:46.629707
426	tensor([16], dtype=torch.int32)	8	0	0:02:04.034600
427	tensor([14], dtype=torch.int32)	13	0	0:05:40.712624
428	tensor([17], dtype=torch.int32)	8	0	0:01:57.923734
429	tensor([16], dtype=torch.int32)	2	0	0:02:37.463093
430	tensor([19], dtype=torch.int32)	19	1	0:02:09.470874
431	tensor([13], dtype=torch.int32)	13	1	0:01:29.502712
432	tensor([13], dtype=torch.int32)	13	1	0:02:19.506775
433	tensor([10], dtype=torch.int32)	18	0	0:01:57.938165
434	tensor([13], dtype=torch.int32)	15	0	0:01:12.739368
